molecule_chembl_id,assay_chembl_id,activity_id,canonical_smiles,assay_description,assay_type,assay_organism,assay_cell_type,assay_tissue,cell_chembl_id,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value,bao_endpoint,target_chembl_id,target_pref_name,target_type,target_organism,target_components,target_gene_symbols,document_chembl_id,document_journal,document_year,document_title,document_doi,document_pubmed_id,source_id,source_description,source_release,source_url,standard_value_num,pchembl_value_num,standard_units_norm,relation_preserved,endpoint_class,standard_value_nM,standard_value_M,p_activity_bound,p_activity_relation,censoring_type,p_ic50_ki,p_ic50_ki_relation,is_percent_inhibition,pseudo_ic50_method,smiles_missing,smiles_is_valid,smiles_validation_method,priority_score,standard_value_num_median,standard_value_nM_median,standard_value_M_median,p_activity_bound_median,p_ic50_ki_median,pchembl_value_num_median,n_selected_measurements,n_total_measurements_in_group
CHEMBL225334,CHEMBL914756,1849884,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)C(=O)C1,Inhibition of hERG expressed in HEK293 cells assessed as effect on ionic current at 2 uM by patch clamp assay,T,Homo sapiens,HEK293,,CHEMBL3307715,Inhibition,3.7,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1147155,J Med Chem,2007,"1,4-Dihydroindeno[1,2-c]pyrazoles with acetylenic side chains as novel and potent multitargeted receptor tyrosine kinase inhibitors with low affinity for the hERG ion channel.",10.1021/jm061223o,17425296.0,1,Scientific Literature,,,3.7,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,3.7,,,,,,1,1
CHEMBL227000,CHEMBL889316,1901359,CC1(C)C2=C3CC4C5=[N+](CCC4OC3CCN2c2ccc(CC(=O)NCCCCCCN(CCOc3ccc(NS(C)(=O)=O)cc3)CCc3ccc(NS(C)(=O)=O)cc3)cc21)c1ccc(S(=O)(=O)[O-])cc1C5(C)C,Inhibition of hERG expressed in HEK293 cells at 1000 nM by whole-cell patch clamp method,T,Homo sapiens,HEK293,,CHEMBL3307715,Inhibition,80.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145378,J Med Chem,2007,Fluorescently labeled analogues of dofetilide as high-affinity fluorescence polarization ligands for the human ether-a-go-go-related gene (hERG) channel.,10.1021/jm0700565,17536794.0,1,Scientific Literature,,,80.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,80.0,,,,,,1,1
CHEMBL227134,CHEMBL889308,1901361,CS(=O)(=O)Nc1ccc(CCN(CCOc2ccc(NS(C)(=O)=O)cc2)c2ccc([N+](=O)[O-])c3nonc23)cc1,Inhibition of hERG expressed in HEK293 cells at 3 nM by whole-cell patch clamp method,T,Homo sapiens,HEK293,,CHEMBL3307715,Inhibition,80.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145378,J Med Chem,2007,Fluorescently labeled analogues of dofetilide as high-affinity fluorescence polarization ligands for the human ether-a-go-go-related gene (hERG) channel.,10.1021/jm0700565,17536794.0,1,Scientific Literature,,,80.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,80.0,,,,,,1,1
CHEMBL228277,CHEMBL889047,1899271,CCc1ccc(S(=O)(=O)N[C@@H]2c3cc(C(=O)N(CC)Cc4ccccc4F)ccc3OC(C)(C)[C@H]2O)cc1,Inhibition of human ERG expressed in human embryonic kidney cells at 10 uM,B,Homo sapiens,kidney,,,Inhibition,7.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145354,Bioorg Med Chem Lett,2007,Benzopyran sulfonamides as KV1.5 potassium channel blockers.,10.1016/j.bmcl.2007.04.020,17462888.0,1,Scientific Literature,,,7.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,7.0,,,,,,1,1
CHEMBL228289,CHEMBL906593,1887565,CS(=O)(=O)N1CCC(CCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,20.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,20.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,20.0,,,,,,1,1
CHEMBL228289,CHEMBL906594,1887576,CS(=O)(=O)N1CCC(CCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,18.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,18.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,18.0,,,,,,1,1
CHEMBL228330,CHEMBL889047,1899270,CCc1ccc(S(=O)(=O)N[C@@H]2c3cc(C(=O)N(CC)CCNc4ccccc4)ccc3OC(C)(C)[C@H]2O)cc1,Inhibition of human ERG expressed in human embryonic kidney cells at 10 uM,B,Homo sapiens,kidney,,,Inhibition,39.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145354,Bioorg Med Chem Lett,2007,Benzopyran sulfonamides as KV1.5 potassium channel blockers.,10.1016/j.bmcl.2007.04.020,17462888.0,1,Scientific Literature,,,39.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,39.0,,,,,,1,1
CHEMBL228809,CHEMBL889047,1899264,CCc1ccc(S(=O)(=O)N[C@H]2CC(C)(C)Oc3ccc(C(=O)N4CCC[C@H]4CNc4c(C)cccc4C)cc32)cc1,Inhibition of human ERG expressed in human embryonic kidney cells at 10 uM,B,Homo sapiens,kidney,,,Inhibition,51.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145354,Bioorg Med Chem Lett,2007,Benzopyran sulfonamides as KV1.5 potassium channel blockers.,10.1016/j.bmcl.2007.04.020,17462888.0,1,Scientific Literature,,,51.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,51.0,,,,,,1,1
CHEMBL229112,CHEMBL906593,1887535,CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1)[C@@H](C)CO,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,82.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,82.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,82.0,,,,,,1,1
CHEMBL229164,CHEMBL906593,1887562,CS(=O)(=O)N1CCC[C@H]1CN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,13.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,13.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,13.0,,,,,,1,1
CHEMBL229164,CHEMBL906594,1887573,CS(=O)(=O)N1CCC[C@H]1CN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,32.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,32.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,32.0,,,,,,1,1
CHEMBL229171,CHEMBL906593,1887531,CC(C)N(CCN(C(=O)Nc1cc(Cl)nc(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1)[C@@H](C)CO,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,60.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,60.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,60.0,,,,,,1,1
CHEMBL229172,CHEMBL906593,1887530,CC(C)N(CCF)CCN(C(=O)Nc1cc(Cl)nc(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,50.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,50.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,50.0,,,,,,1,1
CHEMBL229177,CHEMBL906593,1887620,CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CN)c3)CC2C1)C(C)C,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,32.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,32.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,32.0,,,,,,1,1
CHEMBL229177,CHEMBL906594,1887636,CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CN)c3)CC2C1)C(C)C,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,22.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,22.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,22.0,,,,,,1,1
CHEMBL229178,CHEMBL906593,1887618,CC(=O)NCc1cccc([C@]23CC[C@@H](N(CCN(C(C)C)C(C)C)C(=O)Nc4ccc(F)c(Cl)c4)CC2C3)c1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,78.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,78.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,78.0,,,,,,1,1
CHEMBL229178,CHEMBL906594,1887641,CC(=O)NCc1cccc([C@]23CC[C@@H](N(CCN(C(C)C)C(C)C)C(=O)Nc4ccc(F)c(Cl)c4)CC2C3)c1,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,62.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,62.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,62.0,,,,,,1,1
CHEMBL229223,CHEMBL906593,1887527,CC1CC[C@@H](CO)N1CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,78.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,78.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,78.0,,,,,,1,1
CHEMBL229229,CHEMBL906593,1887617,CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CN4CC[C@H](O)C4)c3)CC2C1)C(C)C,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,-1.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,-1.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,-1.0,,,,,,1,1
CHEMBL229229,CHEMBL906594,1887640,CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CN4CC[C@H](O)C4)c3)CC2C1)C(C)C,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,-1.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,-1.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,-1.0,,,,,,1,1
CHEMBL229230,CHEMBL906593,1887585,CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CN(C)C)c3)CC2C1)C(C)C,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,5.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,5.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,5.0,,,,,,1,1
CHEMBL229230,CHEMBL906594,1887637,CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CN(C)C)c3)CC2C1)C(C)C,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,-1.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,-1.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,-1.0,,,,,,1,1
CHEMBL229285,CHEMBL906593,1887549,N#Cc1cccc([C@]23CC[C@@H](N(CC4CCN(C5CCOCC5)CC4)C(=O)Nc4ccc(F)c(Cl)c4)CC2C3)c1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,91.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,91.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,91.0,,,,,,1,1
CHEMBL229285,CHEMBL906594,1887550,N#Cc1cccc([C@]23CC[C@@H](N(CC4CCN(C5CCOCC5)CC4)C(=O)Nc4ccc(F)c(Cl)c4)CC2C3)c1,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,75.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,75.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,75.0,,,,,,1,1
CHEMBL229290,CHEMBL906593,1887627,CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(CN)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,14.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,14.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,14.0,,,,,,1,1
CHEMBL229290,CHEMBL906594,1887635,CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(CN)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,8.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,8.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,8.0,,,,,,1,1
